# FractureId; NumTraces 
0;7
# TraceId; Tips; Length 
418;1;1.9035179246823392e-01
382;1;4.2311971847022745e-01
426;1;7.8374890765215621e-01
432;1;8.2582738557826874e-01
392;1;8.3814576223139692e-01
64;1;9.9240327699232889e-01
32;1;1.3990181316081653e+00
# FractureId; NumTraces 
46;19
# TraceId; Tips; Length 
375;0;1.3326170355462780e-01
414;0;5.7935513763460089e-01
363;0;8.2987609962007292e-01
434;0;1.0497806034399195e+00
429;1;7.6361065474917000e-02
358;1;1.6211529713318512e-01
259;1;1.7942778680065052e-01
328;1;1.8248636328491327e-01
427;1;1.8369806383860898e-01
33;1;2.0633148945173202e-01
108;1;2.5838337168783954e-01
300;1;3.2498029455245914e-01
402;1;3.9123744549812289e-01
162;1;5.7119270968259295e-01
282;1;5.9918688467059311e-01
40;1;6.0084311599067142e-01
433;1;8.0373990186041433e-01
273;1;8.5419178926615980e-01
226;1;1.1460411455628980e+00
# FractureId; NumTraces 
47;29
# TraceId; Tips; Length 
387;1;3.1805739986001325e-01
337;1;3.5819333789244417e-01
364;1;4.2743884780858260e-01
34;1;4.6272899194173883e-01
390;1;5.1597911683267328e-01
150;1;5.6610403507564211e-01
193;1;5.7263843153209670e-01
315;1;5.9119300312249556e-01
238;1;6.4674155276237610e-01
410;1;6.7475342068719157e-01
430;1;6.9725245424422977e-01
250;1;7.8588576162164381e-01
433;1;8.0373990186041433e-01
182;1;8.2524458656587896e-01
274;1;8.9322561027596159e-01
301;1;9.1176476252970118e-01
87;1;9.3642088091309417e-01
415;1;9.7233180779144901e-01
65;1;1.0311859773317482e+00
359;1;1.0807565244669117e+00
329;1;1.1504251680497657e+00
435;1;1.1974524546024208e+00
419;1;1.2293479321004290e+00
126;1;1.2677189665261088e+00
406;1;1.3205502585840296e+00
403;1;1.5524042705841063e+00
163;1;1.6021661932570659e+00
227;1;2.1590702220958482e+00
376;1;2.1741327157256549e+00
# FractureId; NumTraces 
48;27
# TraceId; Tips; Length 
260;0;3.9593963252076403e-01
239;0;6.5568156903592489e-01
424;0;7.5170878788294337e-01
431;0;1.3273537089078415e+00
420;1;3.8680436100685944e-02
316;1;9.4381171727828450e-02
127;1;1.7827735425416982e-01
102;1;2.0201462268865278e-01
251;1;2.7469698743615889e-01
428;1;3.8372326680239288e-01
360;1;5.4829492650205069e-01
151;1;6.2635531743941164e-01
398;1;8.0457509027683671e-01
66;1;8.2510692285232545e-01
330;1;8.6014697719416011e-01
283;1;8.9499967045205531e-01
416;1;9.2068984510857288e-01
411;1;9.3278561731599541e-01
207;1;9.6229268283893388e-01
302;1;1.0074796742221124e+00
434;1;1.0497806034399195e+00
164;1;1.1521309926251693e+00
338;1;1.1527384875162727e+00
228;1;1.1588283246820130e+00
275;1;1.1728883158521914e+00
435;1;1.1974524546024208e+00
365;1;1.2463204467639857e+00
# FractureId; NumTraces 
49;7
# TraceId; Tips; Length 
393;0;1.9976330575165027e-01
35;0;5.4325756927376312e-01
342;0;8.7415058947975166e-01
346;1;1.1514196304536448e-01
128;1;2.8860080582605030e-01
103;1;3.2995875806713565e-01
432;1;8.2582738557826874e-01
